-1,0,1,2,3,4,5,6,7,8,>8,-1,0,1,2,3,4,5,6,7,8,>8,-1,0,1,2,3,4,5,6,7,8,>8,-1,0,1,2,3,4,5,6,7,8,>8
coin,coin,coin,coin,coin,coin,coin,coin,coin,coin,coin,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,crate,free,free,free,free,free,free,free,free,free,free,free,other,other,other,other,other,other,other,other,other,other,other
0,0,0,0,0,0,0,0,0,0,456,0,0,0,432,0,0,0,0,0,0,24,0,432,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456
0,0,0,0,0,0,0,0,0,0,760,0,0,72,656,0,0,0,0,0,0,32,0,704,0,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760
0,0,0,0,0,0,0,0,0,0,1008,0,0,288,680,0,0,0,0,0,0,40,0,920,8,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008
0,0,0,0,0,0,0,0,0,0,1040,0,0,296,680,0,0,0,0,0,0,64,0,928,8,64,16,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1040
0,0,0,0,0,0,0,0,0,0,1072,0,0,296,680,0,0,0,0,0,0,96,0,928,8,64,16,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,1072
0,0,0,0,0,0,0,0,0,0,1112,0,0,328,680,0,0,0,0,0,0,104,0,936,8,88,16,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,1112
0,0,0,0,0,0,0,0,0,0,1144,0,0,336,680,0,0,0,0,0,0,128,0,936,8,96,16,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,1144
0,0,0,0,0,0,0,0,0,0,1176,0,0,336,680,0,0,0,0,0,0,160,0,936,8,96,16,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,1176
0,0,0,0,0,0,0,0,0,0,1208,0,0,336,680,0,0,0,0,0,0,192,0,936,8,96,16,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,1208
0,0,0,0,0,0,0,0,0,0,1248,0,0,336,688,0,0,0,0,0,0,224,0,944,8,96,16,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,1248
0,0,0,0,0,0,0,0,0,0,1280,0,0,336,688,0,0,0,0,0,0,256,0,944,8,96,16,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,1280
0,0,0,0,0,0,0,0,0,0,1320,0,0,368,688,0,0,0,0,0,0,264,0,952,8,120,16,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,1320
0,0,0,0,0,0,0,0,0,0,1352,0,0,376,688,0,0,0,0,0,0,288,0,952,8,128,16,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,1352
0,0,0,0,0,0,0,0,0,0,1392,0,0,376,696,0,0,0,0,0,0,320,0,960,8,128,40,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,1392
0,0,0,0,0,0,0,0,0,0,1456,0,0,376,704,24,0,0,0,0,0,352,0,992,8,152,48,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,1456
0,0,0,0,0,0,0,0,0,0,1488,0,0,376,704,24,0,0,0,0,0,384,0,992,8,160,48,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,1488
0,0,0,0,0,0,0,0,0,0,2144,0,0,568,1160,24,0,0,0,0,0,392,0,1616,8,184,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,2144
0,0,0,0,0,0,0,0,0,0,2456,0,0,880,1160,24,0,0,0,0,0,392,0,1896,8,216,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,2456
0,0,0,0,0,0,0,0,0,0,2704,0,0,1128,1160,24,0,0,0,0,0,392,0,2112,8,248,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,2704
0,0,0,0,0,0,0,0,0,0,3744,0,0,2152,1176,24,0,0,0,0,0,392,0,3120,8,280,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,3744
0,0,0,0,0,0,0,0,0,0,3800,0,0,2208,1176,24,0,0,0,0,0,392,0,3144,16,304,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,3800
0,0,0,0,0,0,0,0,0,0,4360,0,0,2744,1200,24,0,0,0,0,0,392,0,3672,16,336,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,4360
0,0,0,0,0,0,0,0,0,0,5448,0,0,3824,1208,24,0,0,0,0,0,392,0,4728,16,368,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,5448
0,0,0,0,0,0,0,0,0,0,6024,0,0,4384,1224,24,0,0,0,0,0,392,0,5272,16,400,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,6024
0,0,0,0,0,0,0,0,0,0,6384,0,0,4720,1232,32,8,0,0,0,0,392,0,5584,24,440,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,6384
0,0,0,0,0,0,0,0,0,0,7488,0,0,5800,1256,32,8,0,0,0,0,392,0,6656,32,464,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,7488
0,0,0,0,0,0,0,0,0,0,8144,0,0,6416,1296,32,8,0,0,0,0,392,0,7288,48,472,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,8144
0,0,0,0,0,0,0,0,0,0,9568,0,0,7824,1312,32,8,0,0,0,0,392,0,8688,48,496,48,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,9568
0,0,0,0,0,0,0,0,0,0,9992,0,0,8224,1320,32,8,0,0,0,0,408,0,9080,48,520,56,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,9992
0,0,0,0,0,0,0,0,0,0,11072,0,0,9272,1344,32,8,0,0,0,0,416,0,10128,48,552,56,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,11072
0,0,0,0,0,0,0,0,0,0,12528,0,0,10696,1376,32,8,0,0,0,0,416,0,11552,48,584,56,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,12528
0,0,0,0,0,0,0,0,0,0,12616,0,0,10784,1376,32,8,0,0,0,0,416,0,11608,48,616,56,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,12616
